pulse_years,Teff_K,radius_cm,photon_luminosity_erg_s,nuclear_power_erg_s,logg,run
18511111.98596715,5162.693450603594,4682930467.178626,1.110100690560202e+31,4.519419718649341e+30,5.781876215291694,v49
18517186.98596715,5162.488169554751,4682581384.720842,1.109758670751663e+31,4.5185606599520925e+30,5.781940965446353,v49
18526299.48596715,5162.180480821526,4682058199.030461,1.1092462100003836e+31,4.517273390259337e+30,5.782038018475055,v49
18535411.98596715,5161.87301478326,4681535444.137276,1.1087343378331852e+31,4.515987521004794e+30,5.7821350024213425,v49
18549080.73596715,5161.412306397791,4680752292.316985,1.1079677766573865e+31,4.5140616711316356e+30,5.782280316696832,v49
18562749.48596715,5160.952091864749,4679970102.55901,1.1072025272033753e+31,4.512138957725858e+30,5.782425476731347,v49
18573001.04846715,5160.607211343023,4679383990.635402,1.1066293646785008e+31,4.5106987900062464e+30,5.782534264227578,v49
18583252.61096715,5160.262623647039,4678798413.693038,1.1060569483918508e+31,4.509260380836215e+30,5.782642966034891,v49
18590941.28284215,5160.004348655272,4678359526.361765,1.10562807651903e+31,4.5081826211498144e+30,5.782724446479064,v49
18598629.95471715,5159.746231187425,4677920937.274262,1.105199616301586e+31,4.5071058480953296e+30,5.7828058791900245,v49
18610162.96252965,5159.35942154062,4677263732.565506,1.1045578146978478e+31,4.5054927708135873e+30,5.782927916494059,v49
18621695.97034215,5158.972967249185,4676607194.587484,1.1039169363061024e+31,4.503881904547185e+30,5.783049847114528,v49
18638995.4820609,5158.3941031642535,4675623902.764709,1.1029576018102054e+31,4.5014702680612194e+30,5.783232493676556,v49
18656294.99377965,5157.81601397899,4674642095.161313,1.1020003100457925e+31,4.499063578925226e+30,5.783414902872661,v49
18669094.99377965,5157.388688164374,4673916444.98711,1.1012931621914525e+31,4.4972857307648665e+30,5.783549745422228,v49
18681894.99377965,5156.961778976874,4673191597.260943,1.1005871184619742e+31,4.495510579922066e+30,5.783684459760353,v49
18701094.99377965,5156.322383204058,4672106151.208431,1.0995304306829047e+31,4.492853540357279e+30,5.783886231066444,v49
18720294.99377965,5155.687818348197,4671024259.039591,1.0984803599508639e+31,4.490202563639712e+30,5.784087388400405,v49
18733094.99377965,5155.3219214945,4670329468.453589,1.097841889074103e+31,4.4884385236050775e+30,5.784216596104957,v49
18745894.99377965,5154.917714608275,4669617831.602435,1.0971631863392299e+31,4.486677166890558e+30,5.784348956576914,v49
18755494.99377965,5154.608957683836,4669081739.039017,1.0966485054714896e+31,4.4853577544387215e+30,5.784448680115754,v49
18765094.99377965,5154.297876528419,4668544804.464223,1.096131648896402e+31,4.484039853393237e+30,5.784548571762587,v49
18779494.99377965,5153.829103860562,4667738999.332533,1.0953547186429813e+31,4.482066187359881e+30,5.784698505817894,v49
18793894.99377965,5153.359353845134,4666933370.320146,1.0945774898647508e+31,4.480095894558234e+30,5.784848432980436,v49
18804694.99377965,5153.006749209029,4666329375.577382,1.093994721945146e+31,4.478620179663129e+30,5.784960853081054,v49
18815494.99377965,5152.654066836529,4665725697.143411,1.093412289452826e+31,4.4771463532589136e+30,5.785073228848681,v49
18823594.99377965,5152.389529917954,4665273135.235813,1.0929757020642526e+31,4.4760421065001496e+30,5.785157483554045,v49
18831694.99377965,5152.124983974555,4664820792.140218,1.092539351758075e+31,4.47493891836899e+30,5.7852417056902965,v49
18855994.99377965,5151.89160571569,4663645607.024136,1.0917911011506148e+31,4.471638994729731e+30,5.785460552558362,event1883
18862069.99377965,5151.72398545684,4663320033.383774,1.0914966066118489e+31,4.470815782181732e+30,5.78552119171625,v50
18868144.99377965,5151.546386906678,4662989629.705077,1.0911914613054086e+31,4.469993174766772e+30,5.785582734813016,v50
18877257.49377965,5151.26793959287,4662488196.172161,1.090720940856507e+31,4.4687605311461244e+30,5.785676143352788,v50
18886369.99377965,5150.982316556404,4661983349.451544,1.090242913731459e+31,4.467529220765501e+30,5.785770197860483,v50
18900038.74377965,5150.545130498257,4661222146.865615,1.0895169494179762e+31,4.465685050114736e+30,5.785912031517821,v50
18913707.49377965,5150.102882054418,4660458930.2938595,1.0887861570529652e+31,4.463843828893196e+30,5.786054263694017,v50
18934210.61877965,5149.433951744329,4659312686.004539,1.0876853595740304e+31,4.461088191790174e+30,5.786267920248178,v50
18954713.74377965,5148.7624288197385,4658166582.940884,1.0865833474940818e+31,4.458339107047181e+30,5.786481603037001,v50
18967513.74377965,5148.342620033084,4657451362.617983,1.085895472664572e+31,4.456625687265241e+30,5.786614977437714,v50
18980313.74377965,5147.922575469334,4656736618.90614,1.085207976583924e+31,4.454914806761367e+30,5.786748283422628,v50
18989913.74377965,5147.607457628369,4656200876.934446,1.0846926636736648e+31,4.45363315662915e+30,5.786848217426218,v50
18999513.74377965,5147.292288684961,4655665498.681023,1.084177676847877e+31,4.4523529289801984e+30,5.786948095071396,v50
19013913.74377965,5146.819828739753,4654863361.516816,1.083406250937574e+31,4.4504355891371143e+30,5.787097759499802,v50
19028313.74377965,5146.347767933309,4654062204.141354,1.0826360648382462e+31,4.448521433619385e+30,5.787247266862689,v50
19039113.74377965,5145.993973941509,4653461898.074178,1.082059191586763e+31,4.4470877116307114e+30,5.787359309382236,v50
19049913.74377965,5145.640433595416,4652862175.893106,1.0814830539439441e+31,4.4456557747898496e+30,5.787471257357486,v50
19058013.74377965,5145.375438399935,4652412713.121196,1.0810514024163085e+31,4.4445828845362965e+30,5.787555166410852,v50
19066113.74377965,5145.110622621022,4651963587.040298,1.0806201986896513e+31,4.443510995850247e+30,5.787639020705852,v50
19078263.74377965,5144.713837864402,4651290674.581282,1.079974385570327e+31,4.4419052782730736e+30,5.787764672294015,v50
19090413.74377965,5144.31749652166,4650618534.1892,1.0793296180462017e+31,4.4403018056336924e+30,5.787890197864003,v50
19099526.24377965,5144.020485765225,4650114858.381032,1.0788466536750448e+31,4.439100537132188e+30,5.787984273724534,v50
19108638.74377965,5143.723727995182,4649611617.70894,1.0783642797207784e+31,4.437900528127299e+30,5.788078278488109,v50
19122307.49377965,5143.2792317765825,4648857748.900606,1.0776420456609912e+31,4.436103175046437e+30,5.7882191193303365,v50
19135976.24377965,5142.835243477891,4648104858.175023,1.0769210851676023e+31,4.434308644136284e+30,5.788359800239632,v50
19146227.80627965,5142.502570698477,4647540731.865646,1.07638114077318e+31,4.4329644249394454e+30,5.78846522463052,v50
19156479.36877965,5142.1702135488,4646977151.875936,1.0758419344889963e+31,4.4316217886435206e+30,5.788570559703518,v50
19171856.71252965,5141.672366101296,4646133023.169245,1.0750346885464337e+31,4.429611177071248e+30,5.788728354212971,v50
19187234.05627965,5141.175239502531,4645290113.2828455,1.0742291032898057e+31,4.427604110595499e+30,5.78888594949543,v50
19193000.5601859,5140.988904200221,4644974181.937002,1.0739272826512762e+31,4.42685210547565e+30,5.788945025205594,v50
19198767.06409215,5140.802667680991,4644658419.982417,1.073625692070075e+31,4.426100598260648e+30,5.789004073256427,v50
19207416.819951527,5140.523541156642,4644185162.156779,1.0731738044194845e+31,4.424974390098e+30,5.789092580834599,v50
19216066.5758109,5140.244636112311,4643712283.48377,1.0727224320936401e+31,4.423849298707481e+30,5.789181026513367,v50
19229041.209599964,5139.826787098261,4643003825.380621,1.0720464855626399e+31,4.4221640214720365e+30,5.789313551053515,v50
19242015.843389027,5139.409428431274,4642296211.194007,1.071371685150173e+31,4.420481246947068e+30,5.789445937917029,v50
19251746.818730824,5139.096674265497,4641765966.191701,1.0708662479957054e+31,4.419220654541488e+30,5.789545154175778,v50
19261477.79407262,5138.784189510538,4641236190.146148,1.0703614462621647e+31,4.417961465994921e+30,5.78964429400559,v50
19268776.02557897,5138.5499718138135,4640839117.3837385,1.0699832134973801e+31,4.417017909622028e+30,5.789718607778758,v50
19276074.257085316,5138.315903240254,4640442306.150425,1.0696053345698091e+31,4.416075141151373e+30,5.789792878958017,v50
19287021.604344837,5137.965144201637,4639847683.124282,1.0690392802251481e+31,4.4146626541090336e+30,5.789904186470915,v50
19297968.95160436,5137.614716417833,4639253643.530157,1.0684740147386006e+31,4.413251933523216e+30,5.790015399015764,v50
19314389.97249364,5137.089834074299,4638363905.943741,1.0676278137073076e+31,4.411139584812249e+30,5.790181997012824,v50
19330810.993382923,5136.565672726088,4637475462.956621,1.0667833543539137e+31,4.409031191251221e+30,5.7903483844943775,v50
19343126.759049885,5136.172943875834,4636809843.719746,1.0661510212028948e+31,4.407452246855725e+30,5.790473062462571,v50
19355442.524716847,5135.780609697937,4636144942.3824005,1.0655196515510817e+31,4.4058755191777063e+30,5.790597623830107,v50
19373916.17321729,5135.193036013568,4635149217.698401,1.0645746860379745e+31,4.403515109673766e+30,5.79078419443393,v50
19392389.82171773,5134.606394039875,4634155084.485182,1.0636319072690478e+31,4.4011596593897054e+30,5.7909705068286295,v50
19405189.82171773,5134.200288376665,4633467014.845276,1.0629797202867944e+31,4.399530178332615e+30,5.791099482673834,v50
19417989.82171773,5133.7945847314695,4632779698.832343,1.0623285381462147e+31,4.3979030687970916e+30,5.79122833637761,v50
19427589.82171773,5133.490537442239,4632264627.919767,1.0618407466878516e+31,4.3966841460155023e+30,5.791324911179612,v50
19437189.82171773,5133.186725564425,4631749976.835066,1.0613535251748426e+31,4.395466553038172e+30,5.7914214179905175,v50
19451589.82171773,5132.731541264697,4630978953.957231,1.0606239129277216e+31,4.3936429745133215e+30,5.791566019429053,v50
19465989.82171773,5132.276745270744,4630208869.441167,1.0598954605025913e+31,4.391822373463776e+30,5.791710468915695,v50
19476789.82171773,5131.93593692486,4629631824.406759,1.0593498647908175e+31,4.390458691922795e+30,5.791818724546807,v50
19487589.82171773,5131.595422152084,4629055302.113961,1.058804979781525e+31,4.38909667972064e+30,5.791926895585468,v50
19495689.82171773,5131.340177582185,4628623199.099223,1.0583967149611012e+31,4.3880761627046887e+30,5.792007978528682,v50
19503789.82171773,5131.0850647400575,4628191388.47908,1.0579888209772594e+31,4.387056582147387e+30,5.792089014166986,v50
19515939.82171773,5130.702827569689,4627544335.940131,1.0573778799689238e+31,4.3855291921161466e+30,5.792210457283337,v50
19528089.82171773,5130.320944086711,4626897935.749492,1.0567678163727126e+31,4.384003900726413e+30,5.792331794919085,v50
19537202.32171773,5130.03471231386,4626413495.417537,1.0563107705024652e+31,4.3828611793031725e+30,5.792422741717855,v50
19546314.82171773,5129.748663556279,4625929419.095627,1.055854202848088e+31,4.3817196350267547e+30,5.792513629691879,v50
19559983.57171773,5129.32002846499,4625204132.497838,1.0551703916020204e+31,4.380009808045924e+30,5.792649824014923,v50
19573652.32171773,5128.891829847404,4624479659.787111,1.0544876720250857e+31,4.3783026176943254e+30,5.7927858868288595,v50
19583903.88421773,5128.570915942805,4623936754.233815,1.053976266921333e+31,4.377023791319115e+30,5.792887863589294,v50
19594155.44671773,5128.250225460489,4623394302.361337,1.0534654546265363e+31,4.375746443299792e+30,5.792989767091502,v50
19609532.79046773,5127.769689747653,4622581658.362249,1.052700496570102e+31,4.373833547122296e+30,5.793142450510522,v50
19624910.13421773,5127.289692420917,4621770030.103184,1.0519368962080643e+31,4.37192396049584e+30,5.7932949698810745,v50
19636443.14203023,5126.929981257121,4621161869.230438,1.0513649829487855e+31,4.370493736214054e+30,5.793409271669469,v50
19647976.14984273,5126.570563788011,4620554274.120357,1.0507938216592587e+31,4.3690653669772364e+30,5.793523482147188,v50
19665275.66156148,5126.032120479961,4619644169.334947,1.049938699575687e+31,4.366926734789919e+30,5.79369458387837,v50
19682575.17328023,5125.494338757286,4618735328.783994,1.0490852616051921e+31,4.3647922531453276e+30,5.793865481572089,v50
19695375.17328023,5125.096780725857,4618063550.660727,1.0484547566924552e+31,4.363215344480717e+30,5.793991823841233,v50
19708175.17328023,5124.699632273031,4617392457.082999,1.0478252068172086e+31,4.3616406992202237e+30,5.794118055718864,v50
19717775.17328023,5124.401964583992,4616889514.555971,1.0473535766098606e+31,4.360461059441044e+30,5.794212670618037,v50
19727375.17328023,5124.104486775884,4616386953.876464,1.0468824480707764e+31,4.359282688764755e+30,5.794307223978761,v50
19741775.17328023,5123.658732228499,4615633983.502209,1.0461768518014917e+31,4.35751781736571e+30,5.7944489094803515,v50
19756175.17328023,5123.21339080793,4614881869.636956,1.0454723690974124e+31,4.355755787530647e+30,5.794590456889992,v50
19766975.17328023,5122.8796005210115,4614318257.613231,1.0449446517046989e+31,4.354435952423727e+30,5.794696543479845,v50
19777775.17328023,5122.546036961251,4613755124.567296,1.0444175535444656e+31,4.3531177101526247e+30,5.794802552855628,v50
19785875.17328023,5122.295985640405,4613333039.894714,1.0440225913088898e+31,4.352129974496149e+30,5.794882018464304,v50
19793975.17328023,5122.046061418226,4612911223.617846,1.0436279760446892e+31,4.3511431324079046e+30,5.794961440806188,v50
19806125.17328023,5121.6714745659,4612279111.656093,1.0430368024281763e+31,4.3496647604893206e+30,5.795080472599522,v50
19818275.17328023,5121.297175859197,4611647602.884862,1.0424464095311154e+31,4.3481883906652905e+30,5.795199407098259,v50
19831075.17328023,5120.903312795949,4610982977.397109,1.041825402908115e+31,4.346635236600544e+30,5.795324596188228,coolg600_nominal_v1
19843875.17328023,5120.509747904706,4610319015.049013,1.0412052403807647e+31,4.3450842957407895e+30,5.795449678387988,coolg600_nominal_v1
19853475.17328023,5120.214613162971,4609821410.591419,1.040740513788192e+31,4.3439224039090966e+30,5.795543432652169,coolg600_nominal_v1
19863075.17328023,5119.919651120546,4609324180.129637,1.0402762657231631e+31,4.3427617529015996e+30,5.795637126560729,coolg600_nominal_v1
19877475.17328023,5119.477617722591,4608579187.738894,1.039580928363895e+31,4.3410234020782315e+30,5.7957775255526265,coolg600_nominal_v1
19891875.17328023,5119.035976562035,4607835035.312214,1.0388866676725538e+31,4.3392878295305316e+30,5.795917788906891,coolg600_nominal_v1
19902675.17328023,5118.704979052143,4607277385.151469,1.0383666191824482e+31,4.3379877994661265e+30,5.796022913783025,coolg600_nominal_v1
19913475.17328023,5118.374287051216,4606720203.512047,1.0378472421488784e+31,4.336689327146547e+30,5.796127963045036,coolg600_nominal_v1
19945875.17328023,5117.3837471083025,4605051840.466955,1.0362930597593078e+31,4.3328039877940607e+30,5.7964425869279355,recovery
19971475.17328023,5116.602829803319,4603737115.857998,1.0350693777147983e+31,4.329744970092571e+30,5.796690601145432,v51
19997075.17328023,5115.8232452610455,4602424993.58489,1.0338491221406709e+31,4.3266945903555234e+30,5.7969381950764864,v51
20022675.17328023,5115.0451991476975,4601115447.263062,1.0326324399257235e+31,4.3236528160775555e+30,5.7971853733222325,v51
20048275.17328023,5114.268420558228,4599808462.996763,1.0314190984942917e+31,4.320619613251422e+30,5.797432138131567,v51
20073875.17328023,5113.493620358486,4598504003.706071,1.03020964700727e+31,4.317594950813121e+30,5.797678496135892,v51
20099475.17328023,5112.721729977648,4597202798.506059,1.0290051529340453e+31,4.3145788100772504e+30,5.797924309211109,v51
20125075.17328023,5112.352188770541,4596053658.48074,1.0281934666464367e+31,4.311574785030645e+30,5.798141453234824,v51
20150675.17328023,5111.65392868373,4594785844.728201,1.027064984104605e+31,4.308579207577956e+30,5.798381085107455,v51
20176275.17328023,5110.909434619082,4593496834.1417885,1.0258909170514267e+31,4.3055920725475197e+30,5.798624791231018,v51
20201875.17328023,5110.149245336528,4592201731.603378,1.0247026359321764e+31,4.302613287860584e+30,5.7988697180095885,v51
20227475.17328023,5109.382760728603,4590905313.073229,1.0235098466708027e+31,4.2996427866797866e+30,5.799114962855318,v51
20253075.17328023,5108.613751634172,4589609580.596505,1.0223164756516148e+31,4.2966805178819094e+30,5.799360147128714,v51
